code	creator	created_t	last_modified_t	product_name	quantity	manufacturing_places	stores	countries	ingredients_text
8431876065930	javichu	1347794762	1459536020	Garbanzos con verduras	400 g (neto)	Carcastillo,Navarra,España	Carrefour	España	Garbanzos (51%), agua de coccîón, vegetales (22%): judía verde, guisante, cebolla, pimiento verde, patata, zanahoria; tomate (3%), aceite de oliva (2%), vino blanco, sal, patata copos, ajo, aroma de verduras, puerro, especias y azúcar. Contiene _anhídrido sulfuroso_.
2000000036611	fouls	1475618181	1475619331	Garniture bouchée à la reine	400 g	France	Carrefour	Polynésie française	Eau, quenelles de volaille 19% (farine de _blé_, graisse de boeuf, eau, viande de dinde 2.5%, blancs d'_oeuf_, sel, _gluten_ de _blé_, _lactose_, protéine de _lait_, extrait naturel de poivre), viande de dinde traitée en salaison cuite 6.6% (viande de dinde 6.3%, amidon de _blé_, sel, diphosphates), viande de dinde saumurée cuite 3.3% (viande dinde 2.6%, eau, sel, diphosphates, triphosphates, polyphosphates), champignons de Paris saumurés (champignon de Paris 3.3%, eau, sel, acide citrique, acide ascorbique), amidon modifié de maïs, amidon de riz, farine de _blé_, huile de tournesol, sirop de glucose, protéines de _lait_, arômes (_blé_,_lait_,_oeufs_), vin blanc, _oeufs_, _crème_ fraiche, sel
5400101035850	lelutin	1447862589	1447863130	Gaufres poudrées	312 g (12 x 26 g)	Belgique	Carrefour	Belgique	Gaufre (oeufs frais 31%, sucre, graisse végétale (palme*), farine de blé 17%, farine de lupin, lait écrémé en poudre, sel, émulsifiant : léccithine de tournesol, arôme naturel), sucre en poudre 4%
3560070618385	sebleouf	1449159568	1482748788	Gaufrettes aux Fromages	65 g	Pays-Bas	Carrefour	Frankrijk,België	Huiles végétales de coprah totalement hydrogénée et non hydrogénée, farine de _blé_, _fromages_ fondus en poudre 17.4%, _lactosérum_ en poudre, dextrose, poudre de _lait_ partiellement écrémé, _fromage_ en poudre 1.8%, amidon de _blé_, sel, huile de tournesol, émulsifiant : lécithines (contient _ soja_), poudre à lever : carbonates de sodium, antioxydant : extrait riche en tocophérols, colorant : rocou
8431876047349	openfoodfacts-contributors	1342611144	1443266246	Gazpacho	1 l	Murcia,Murcia (comunidad autónoma),España	Carrefour	España	Tomate 68%, pimiento 15%, pepino 10%, aceite de Oliva 2%, vinagre de vino, cebolla 0,5%, sal, ajo 0,05% y zumo de limôn.  
8431876110609	javichu	1345852792	1443266220	Gazpacho	1 l	Murcia,Murcia (comunidad autónoma),España	Carrefour	España	Tomate (67,5%), pimiento (19%), pepino (8%), aceite de oliva virgen extra (2,5%), cebolla, vinagre de Jerez, sal y ajo.  
3245414248199	miles67off	1378418108	1461429047	Goûters dorés pocket Carrefour	295 g (10 x 29,5 g)	France	Carrefour	France	Farine de blé, sucre, graisse et huile de palme, chocolat au lait 12% (sucre, beurre de cacao, poudre de lait entier, pâte de cacao, émulsifiant : lécithines (soja, tournesol), arôme), cacao maigre en poudre 4%, oeufs frais, poudre de lait écrémé, pâte de noisettes, arôme, émulsifiant : lécithine de soja, poudre à lever (carbonate acide de sodium, diphosphate disodique), sel.
3245412470929	phoenix	1450535773	1450542863	Gratin de macaroni aux légumes et au thon A l'emmental râpé	300 g	France	Carrefour	France	Pâtes alimentaires de qualité supérieure cuites 32% (semoule de _blé_ dur de qualité supérieure, eau), tomate concassées 23% (tomate pelée concassée 18%, purée de tomate), _thon_ 15% (thon, eau, sel), oignon préfrit 3,4% (oignon, huile de tournesol), _emmental_ râpé 3,3%, oignon 3,2%, double concentré de tomate, vin blanc, aubergine grillée 2%, courgette grillées 2%, huile d'olive vierge extra 2%, pulpe d'ail 1,6%, sucre, sel, huile de tournesol, extrait de paprika 0,8%, farine de _blé_, basilic 0,4%, gingembre, persil 0,4%, épaississant : gomme xanthane, herbes de Provence 0,04% (romarin, thym, basilic, marjolaine), poivre. Pourcentages exprimés sur l'ensemble du produit.
5400101169708	sebleouf	1427043120	1427043241	Griottes dénoyautées	365 g	Hongrie	Carrefour	France	Griottes dénoyautées, eau, sucre, acidifiant : acide citrique.
3560071010577	sebleouf	1482953300	1483731459	Guacamole à la mexicaine	180 g	Belgique	Carrefour	France	Avocat 91,5 %, poivron rouge 2,2 %, jus de citron vert 1,5 %, piment Jalapeno, oignon, coriandre, sel, antioxydant : acide ascorbique, cumin, conservateur : sorbate de potassium, poudre d'ail, poivre noir, épaississant : gomme xanthane.
3560070484416	javichu	1397810861	1405947814	Guisantes congelados &quot;Carrefour&quot;	300 g	Arguedas, Navarra, España	Carrefour	España	Guisantes ultracongelados 100%.
3276558195582	sebleouf	1453321593	1454964931	Génoise fraise	1,000 kg	France	Carrefour	France	Génoise 26,4 % (OEUFS, sucre, amidon de BLÉ, farine de BLÉ, eau, émulsifiants : E472e et E472b, poudre à lever : E500 et E450, sel), fraises 25,2 %, crème pâtissière à  la chantilly 24,1 % (crème pâtissière (LAIT demi-écrémé, sucre, jaune d'OEUFS, poudre à CRÈME (amidon de maïs, colorant : E160a, arôme)), CRÈME (crème de LAIT, stabilisant : E407), sucre), CRÈME chantilly 13,2 % (CRÈME (crème de LAIT, stabilisant : E407), sucre), sirop de sucre 7,4 % (eau, sucre), nappage 2,9 % (eau, sirop de glucose, sucre, gélifiant E440, acidifiant : E330), AMANDES effilées grillées 0,8 %.
3560070500826	javichu	1376922448	1405947616	Habas congeladas &quot;Carrefour&quot;	300 g	Arguedas, Navarra, España	Carrefour	España	Habas ultracongeladas 100%.  
3245413543202	marite	1483108120	1483110664	Haché au boeuf	1 kg (10 * 100 g)		Carrefour	France	viande hachée de bœuf 80%  origine France, protéines  de _soja_ réhydratées 13% , eau ,fibres de _blé_, arômes, sel, extrait de levure, betterave rouge déshydratée.
3560070308576	jog-2012	1447952618	1447953501	Haricots Beurre Surgelés Extra-Fins	1kg		Carrefour	France	Haricots beurre 100%.
3560070430833	openfoodfacts-contributors	1393344030	1393355527	Haricots beurre Carrefour	340 g		Carrefour	France	Haricots beurre extra-fins, eau, sel, Acidifiant : Acide citrique
3560070544714	sebleouf	1438790137	1438801880	Haricots verts & haricots beurre	400 g	France	Carrefour	France	Légumes (haricots vert coupés (26 %), haricots beurre coupés (26 %)), eau, sel.
3560070752157	phoenix	1449683050	1449683930	Haricots verts Extra-fins	200 g	France,Bretagne	Carrefour	France	Haricots verts, eau, sel
3560070319015	khrista	1372843540	1477051339	Haricots verts Très fins	220 g	Conserves France - 556 Chemin du Mas de Cheylon - 30900 Nîmes,Gard,Languedoc-Roussillon,France	Carrefour	France	Haricots verts, eau, sel.
3560070443147	sebleouf	1423500427	1423661113	Haricots verts en fagots	400 g	Madagascar	Carrefour	France	Haricots verts extra-fins, eau, sel, ciboulette.
3560070540631	sebleouf	1423500630	1423661945	Haricots verts extra-fins cueillis et rangés à la main	340 g		Carrefour	France	Haricots verts extra-fins, eau, sel.
8431876215892	javichu	1457980909	1457981170	Hierbabuena fresca	20 g	El Mirador, Murcia (comunidad autónoma), España	Carrefour	España	Hierbabuena.
2000000000377	javichu	1344583014	1443747078	Hogaza de pan	800 g		Carrefour	España	Harina de trigo*, masa madre*, levadura, sal marina y agua. (* Ingredientes procedentes de la agricultura ecológica).  
8431876215946	javichu	1457202352	1457797726	Hojas de cilantro fresco	20 g	El Mirador,Murcia (comunidad autónoma),España	Carrefour	España	Cilantro.
3560071017545	sebleouf	1482953114	1483718582	Houmous au curry	180 g	Espagne	Carrefour	France	Pois chiche cuit 54 %, huile de tournesol, pâte de _sésame_ 8,5 %, sauce au curry 8,5 % [huile de tournesol, eau, vinaigre d'alcool, sucre, jus de mangue, poudre de _lactosérum_, curry 0,26 % (coriandre, carvi, _moutarde_, cumin, quatre-épices, fenouil, fenugrec, poivre, gingembre, noix de muscade, _céleri_, piment de Cayenne, romarin, livèche, anis, clous de girofle, anis étoilé, extrait de paprika, curcuma), amidon modifié de maïs, sel, colorant : caroténoïdes, épices, acidifiant : acide citrique, épaississants : gomme xanthane et gomme guar], eau, jus de citron, huile d'olive (composée d'huiles d'olive raffinées et d'huiles d'olive vierges), sel, conservateur : sorbate de potassium, acidifiants : acide citrique et acide lactique, ail.
3560071017521	sebleouf	1482952041	1483807981	Houmous aux olives	180 g	Espagne	Carrefour	France	Pois chiche cuit 56 %, huile de tournesol, pâte de _sésame_ 6,7 %, olive noir dénoyautée assaisonnée 5,5 % (olive noire variété kalamata 5,2 %, sel, vinaigre de vin rouge, huile d'olive vierge extra), pâte d'olive assaisonnée 3,3 % (olive noire variété kalamata 2 %, olive noire variété amfissa 1,1 %, sel, vinaigre de vin rouge, huile d'olive vierge extra, plantes aromatiques), jus de citron, eau, huile d'olive - composée d'huiles d'olive raffinées et d'huiles d'olive vierges, sel, acidifiants : acide citrique et acide lactique, conservateur : sorbate de potassium, ail.
3560071017538	sebleouf	1482953141	1483806899	Houmous carotte et coriandre	180 g	Espagne	Carrefour	France	Pois chiche cuit 47 %, carotte 19,8 %, huile de tournesol, pâte de _sésame_ 5,6 %, eau, jus de citron, huile d'olive - composée d'huiles d'olive raffinées et d'huiles d'olive vierges, coriandre déshydratée 1,1 %, sel, conservateur : sorbate de potassium, acidifiants : acide citrique et acide lactique, ail.
8431876187212	malikele	1430674350	1430677851	Huevos frescos	6 piezas		Carrefour	España	
3560070517091	miles67off	1389121294	1391431213	Huile d'Argan vierge bio Carrefour	25 cl		Carrefour	France	Huile d'Argan vierge - issue d'amandons torréfiés - issus de l'agriculture biologique - Première pression à froid.
3560070973743	serelion	1482186317	1482201470	Huile d'olive vierge extra	50 cl	France	Carrefour	France	Huile d'olive
3270190129622	miles67off	1389121201	1474213351	Huile de noix Carrefour	25 cl	France	Carrefour	France	Assemblage de 50% d'huile vierge de noix et de 50% d'huile raffinée de noix.
3560070497133	openfoodfacts-contributors	1357991023	1370804588	Infusion Ligne & équibre	30g		Carrefour	Belgique	Cynorrhodon bio 60%, oranger bigarade feuille bio 10%, oranger écorce douce bio 10%, citronnelle bio 8%, arôme naturel de mangue avec autres arômes naturels 7%, hibiscus bio 4%, fleur de sureau bio 1%
3270190192039	miles67off	1389203518	1390228141	Infusion Menthe douce et thym Bio Carrefour	30 g (20 sachets de 1,5 g)		Carrefour	France	Feuilles de menthe douce bio 70%, feuilles de thym bio 30%.
3560070751143	miles67off	1389201015	1390226829	Infusion Verveine Menthe Bio Carrefour	30 g (20 sachets de 1,5 g)		Carrefour	France	Verveine bio 50%, Menthe poivrée bio 50%.
3270190153085	sylphe	1379422192	1379506424	Infusion réglisse menthe	25 sachets, 37.5g		Carrefour	France	Réglisse 65%, menthe douce 27%, arôme de citron avec autres arômes naturels 8%
3560070659579	sebleouf	1428333260	1462875061	Infusions 100% plaisir Cranberry - Framboise	40 g		Carrefour	France	Hibiscus 35%, pomme 33%, cynorrhodon 20%, arômes 11%, cranberry 0,1%, framboise 0,1%
3560070230891	sebleouf	1429552983	1461497209	Infusions Camomille	35 g	France	Carrefour	France	100% camomille.
3560070786794	lalande21195	1412013347	1412265684	Jambon supérieur avec couenne 	240g		Carrefour	France	Jambon de porc issu d'animaux nourris sans OGM (&lt;0.9%), couenne et gras de porc issus d'animaux nourris sans OGM (&lt;0.9%), eau, sel, dextrose de blé, sirop de glucose de blé, arômes, antioxydant : érythorbate de sodium, conservateur : nitrite de sodium.
3245411509903	pripri	1336653724	1451812992	Jambon supérieur sans couenne ( 4 tranches)	180 g (4 tranches)	Paul Prédault - 1 Avenue Marcel Cerdan,95190 Goussainville,Val-d'Oise,Île-de-France,France	Carrefour	France	jambon de porc frais, sel, dextrose de blé, arômes naturels, antioxydant: érythorbate de sodium, conservateur: nitrite de sodium
3560070140244	javichu	1344589438	1405954248	Judías verdes redondas troceadas congeladas &quot;Carrefour&quot;	1 Kg	Benimodo, Valencia (provincia), Comunidad Valenciana, España	Carrefour	España	Judías verdes troceadas ultracongeladas.
3560070428144	sebleouf	1429553860	1446044727	Jus de Pomme et de Cerise à base de concentrés	1 l	France	Carrefour	France	Jus de pomme à base de concentré (90%), jus de cerise à base de concentré (10%).
3560070719570	sebleouf	1425191714	1425227653	L'Abbaye velours	6x25 cl		Carrefour	France	Eau, malt d'_orge_, fructose, _blé_, dextrose, arôme, arôme naturel de sureau, acidifiant : acide citrique, houblon, antioxydant : acide ascorbique.
3560070257683	sebleouf	1425191620	1425227510	L'Iceweiss	6x25 cl	France	Carrefour	France	Eau, malt de _blé_, malt d'_orge_, maïs, arômes, houblon, antioxydant : acide ascorbique.
9215111692834	openfoodfacts-contributors	1428607655	1462981196	La Brique 	200 g	Fromagerie du Val de Scorff (FVDS) - 16 Rue Camille Claudel - Bellerive - 56620 Pont-Scorff,Morbihan,Bretagne,France	Carrefour	France	
3560070719648	sebleouf	1425191536	1429987597	La Charnue Blonde	33 cl	France	Carrefour	France	Eau, malts d'_orge_, sucre, houblons.
3245413824899	tacite	1445864824	1445978014	La Chorizo	180 g	France	Carrefour	France	Farine de _blé_, purée de tomates mi-réduite, chorizo précuit 17,2 % (viande de porc 16,1 %, piments, sel, dextrose, conservateur : nitrite de sodium, plantes aromatiques, arômes naturels, stabilisant : triphosphates, antioxydant : ascorbate de sodium), emmental 7,2 % (_lait_ de vache pasteurisé, sel, ferments _lactiques_, enzyme coagulante, fécule de pomme de terre), poivrons rouges 3 %, poivrons verts 3 %, eau, huile de colza, sel, levure, poudre à lever : carbonates de sodium, huile d'olive vierge extra, pulpe d'ail, basilic déshydraté, origan déshydraté.
3560070507573	jeanbono	1462190561	1462424291	Lasagnes à la bolognaise	1 kg		Carrefour	France	Eau, pâtes alimentaires Lasagnes précuites 19.7% (semoule de _blé_ dure, eau), viande bovine crue VBF 16.8%, concentré de tomate 5.7%, oignon 4.2%, _emmental_ râpé 4%, vin rouge, tomates 2.3%, huile de colza, amidon modifié de maïs, farine de _blé_, _lait_ écrémé en poudre, sel, purée de carotte, ail, basilic 0.3%, épaississants : gomme xanthane et farine de graines de caroube, thym, poivre noir, muscade.
8012666008933	fthomma	1434325633	1434589979	Latte microfiltrato intero UHT	1 l		Carrefour	Italy	
3270190007937	tacite	1428076837	1428078143	Le Grand Classique Généreux & Tonique	4 * 250 g	France	Carrefour	France	Café moulu.
3560071004699	tacite	1468499848	1469265963	Le Yaourt riche en Fruit Framboise	4 * 100 g	France	Carrefour	France	_Lait_ entier, framboise 18,8 %, sucre 10,1 %, protéines de _lait_, ferments _lactiques_.
8431876090598	javichu	1358885632	1435620229	Lechuga Variedad Iceberg	200 g	Milagro,Navarra,España	Carrefour	España	Lechuga Iceberg.  
8431876115895	javichu	1414266054	1459542620	Lentejas cocidas con bajo contenido en sal	570 g (neto), 400 g (escurrido), 580 ml	Riego de la Vega,León (provincia),Castilla y León,España	Carrefour	España	Lentejas, agua, y antioxidantes: ácido etilendiaminotetraacético (EDTA) (E-385) y ácido ascórbico (E-300).
8431876065923	javichu	1347794680	1459538944	Lentejas con verduras	400 g (neto)	Carcastillo,Navarra,España	Carrefour	España	Lenteja (40%), agua de coccîón, vegetales (17%): judía verde, zanahoria, guisante y patata; tomate (5%), aceite de oliva (2%), vino blanco, sal, patata copos, cebolla, puerro, ajo, aroma de verduras, especias y azúcar.
8431876080711	javichu	1374443284	1443121746	Lentejas pardinas Origen Tierra de Campos	1 Kg	Riego de la Vega,León (provincia),Castilla y León,España	Carrefour	España	Lenteja pardina. Categoría Extra
8431876063110	javichu	1375554092	1443122564	Lentejas rubias Origen La Armuña	1 Kg	Pedrosillo El Ralo,Salamanca (provincia),Castilla y León,España	Carrefour	España	Lenteja de La Armuña. Categoría Extra
3245413924513	phoenix	1431536055	1433792279	Lentilles Aux petits lardons	300 g	Géo - Zone d'Activités Nord - ZA Ablis Nord - 78660 Ablis,Yvelines,Île-de-France,France	Carrefour	France	Lentilles cuites 61.8 %, eau, lentilles vertes, vinaigrette allégée en matières grasses (eau, huile de colza 4.8 %, sucre, concentré de citron, vinaigre (concentré de jus de citron, pulpe de citron, arôme, acidifiant : acide citrique), _moutarde_,  (eau, graines de _moutarde_, vinaigre, sel, conservateur : sulfite acide de sodium, sel (épaississants : gomme xanthane, gomme guar, poivre), lardons cuits fumés de qualité supérieure 8,8 % (poitrine de porc, sel, dextrose, conservateurs : nitrite de sodium,  et érythorbate de sodium), oignons rouges 8.8 %, persil, sel, acidifiant : delta-gluconolactone, poivre.
3560070572625	andre	1348214770	1450361428	Lentilles Bio	350 g		Carrefour	France	Lentilles bio, eau, sel marin, sucre de canne bio, anti-oxydant : acide ascorbique.
3560070478965	phoenix	1440434607	1452161065	Les Bons Petits Plats - Gratin de Macaroni au jambon cuit à l'emmental râpé	300g		Carrefour	France	Pâtes alimentaires de qualité supérieure 41.5% (eau, semoule de _blé_ dur de qualité supérieure), eau, _emmental_ râpé 13.8%, jambon cuit standard fumé 10% (jambon de porc, eau, sirop de glucose, sel, dextrose, arômes naturels, antioxydant : érythorbate de sodium, conservateur : nitrite de sodium), _crème_ fraîche, _lait_ entier en poudre, huile de tournesol, amidon transformé de pomme de terre, sel, paprika demi-doux, colorant : caramel ordinaire, muscade, poivre, curcuma
3560070737154	sebleouf	1428332478	1428763718	Les créations gourmandes Mouliné saveur Orientale Pois chiches & Pointe d'épices	1 l	France	Carrefour	France	Légumes 52 % (purée de tomates à base de concentré 27,3 %, carotte 8 %, oignon 5,9 %, navet 5,3 %, courgette 3 %, poivron rouge 2,5 %), eau, pois chiches 2,6 %, amidon modifié de maïs, sel, huile de colza, extrait de levure, coriandre, sucre, ail déshydraté, épices [raz el hanout (cannelle, gingembre, coriandre, poivre noir, cumin, muscade, cardamome, paprika, girofle, curcuma, piment), piment], arôme, arôme naturel de laurier, _lait_ écrémé en poudre.
3560070280902	eric01	1363855415	1425149677	Les infusions, Agrumes	25 sachets - 40g		Carrefour	France	Cynorrhodon 56%, écorces d'orange douce 17%, hibiscus 10%, arômes naturels de limette et d'orange 8%, arôme pamplemousse 6%, citronelle 3%, pomme 2%, écorces de citron 1%, écorces de pamplemousse 1%
74100000475	date-limite-app	1432650838	1482403727	Levure de Boulangerie			Carrefour	France	
3245412707261	miles67off	1388592317	1428564190	Limonade Light 0 sucres (lot de 6 x 33 cl) Carrefour	2 L (6 x 33 cl)		Carrefour	France	Eau gazéifiée, acidifiant : acide citrique, arôme naturel, édulcorants : acésulfame-k et sucralose.
3270190214403	phoenix	1463817595	1463901577	Linguine et poulet	300 g	France	Carrefour	France	Pâtes alimentaires cuites type Linguine 42% (eau, semoule de _blé_ dur), émincés de filet de poulet 26%, eau, crème liquide 6% (crème de _lait_, stabilisant : carraghénanes), champignon de Paris 4.8%, échalote, tomate cerise demi-déshydratée, vin blanc, huile de tournesol, amidon de maïs cireux, sel, gélatine de boeuf, arôme naturels (contient _lait_), _beurre_, ciboulette, vinaigre de cidre, poivre, sucre, jus de citron concentré, laurier
3560070930296	tacite	1450605805	1450605982	Ma Galette des Rois à la Frangipane	400 g	Bretagne,France	Carrefour	France	Farine de _blé_, _beurre_ concentré 28% (colorant : caroténoïdes), sucre, eau, _oeufs_ 5,2%, poudre d'_amandes_ 5%, amidon modifié de pomme de terre, sel, _lactosérum_, arômes, conservateur : acide sorbique, _lait_ écrémé en poudre, dextrose, matière grasse _laitière_, poudres à lever : diphosphates et carbonates de sodium, épaississant : alginate de sodium, colorants : riboflavines et caroténoïdes.
8431876233766	javichu	1374853210	1442538584	Maceta de cebollino	Una planta	El Mirador,Murcia (comunidad autónoma),España	Carrefour	España	Planta de cebollino apta para consumir.
8431876233759	javichu	1374853324	1442539235	Maceta de cilantro	Una planta	El Mirador,Murcia (comunidad autónoma),España	Carrefour	España	Planta de cilantro apta para consumir.
8431876233797	javichu	1374853432	1442538328	Maceta de estevia	Una planta	El Mirador,Murcia (comunidad autónoma),España	Carrefour	España	Planta de estevia apta para consumir.
8431876233780	javichu	1374853141	1442537406	Maceta de perejil	Una planta	El Mirador,Murcia (comunidad autónoma),España	Carrefour	España	Planta de perejil apta para consumir.
8431876175967	malikele	1426935244	1446840782	Mandarinas	1 kg	Silla,Valencia (provincia),Comunidad Valenciana,España	Carrefour	España	Mandarinas. Variedad: Nadorcott. Tratado con imazalil , ortofenilfenol y encerado con ceras E904 y E914. Categoría: I. Calibre: 1/2 (58-74 mm)
2930757003390	malikele	1429550993	1445443231	Manzana Pink Lady granel	1,444 kg		Carrefour	España	Manzanas de la variedad Pink Lady a granel.
8431876106527	javichu	1341486824	1443991325	Manzanilla dulce en bolsitas	28 g (neto)  (20 x 1,4 g)	Benimarfull, Alicante (provincia), Comunidad Valenciana, España	Carrefour	España	Flores cortadas de manzanilla (Matricaria chamomilla) ecológica.
3560070609857	delph80	1349031150	1406323560	Mayonesa &quot;Carrefour&quot;	215 g	Dos Hermanas, Sevilla (provincia), Andalucía, España	Carrefour	España	Aceite de girasol 70%, agua, huevo 4,9% y yema de huevo 1.4%, vinagre de vino, azúcar, sal, zumo de limón concentrado, espesante: goma xantana (E-415), conservador: sorbato potásico (E-202), aroma.
8431876004588	javichu	1357319389	1406319597	Maíz dulce en grano congelado &quot;Carrefour&quot;	400 g	Ardooie, Flandes Occidental, Flandes, Bélgica	Carrefour	España	Maíz dulce en grano ultracongelado
8431876125535	javichu	1344933478	1435614613	Maíz dulce en grano en conserva	240 (neto), 160 g (escurrido), 250 ml	Lodosa,Navarra,España	Carrefour	España	Maíz dulce*, agua, azúcar de caña* y sal. (* Ingredientes procedentes de la agricultura ecológica)
3270190178835	edzeronk	1372697014	1427123269	Maïs poivrons (Croquant)	300 g (270 g net égoutté), 425 ml	59650 Villeneuve-d'Ascq,Nord,Nord-Pas-de-Calais,France	Carrefour	France	Maïs doux en grains, poivrons rouges et verts (4 %), eau, sucre, sel.
5400101169494	brusselssouth	1442379679	1451568306	Melba toast	100 g		Carrefour	Belgium	Farine de froment, levure, sel, amidon d'orge malté, émulsifiant (stéaroyl-2-lactate de sodium), léchitine de soja
3560070444397	javichu	1375026236	1459545440	Menestra congelada	1 Kg	Alberche del Caudillo,Calera y Chozas,Toledo (provincia),Castilla-La Mancha,España	Carrefour	España	Guisante fino 25%, judías verdes redondas finas troceadas 24%, zanahoria dados 16%, alcachofas troceadas 13%, habas finas 11%, coles de bruselas 11%.  
8431876109979	javichu	1414365922	1459544547	Menestra de verduras	300 g	Villafranca,Navarra,España	Carrefour	España	Hortalizas en proporción variable (70%) [guisantes, judías verdes, zanahorias, alcachofas, yemas de espárragos y champiñón]; salsa (30%) [agua, aceite de oliva, almidón modificado de maíz, sal, azúcar, ajo, extracto de levadura, perejil, endurecedor: cloruro cálcico (E-509) y antioxidantes: ácido ascórbico (E-300) y ácido etilendiaminotetraacético (EDTA) (E-385); y acidulante: ácido cítrico (E-330)].
3560070767236	javichu	1375895373	1459545978	Menestra especial congelada	1 Kg	Arguedas,Navarra,España	Carrefour	España	Judías verdes planas cortadas 27%, zanahoria en rodajas 21%, coliflor en floretes 17%, guisantes 13%, habas 10%, yemas de espárragos blancos 7%, alcachofas en cuartos 5%.
8431876106534	javichu	1443990234	1443993061	Menta piperita en bolsitas	28 g (neto) (20 x 1,4 g)	Benimarfull,Alicante (provincia),Comunidad Valenciana,España	Carrefour	España	Hojas cortadas de menta (Mentha piparita) ecológica.
8431876047196	javichu	1374683748	1406070389	Mermelada de arándanos &quot;Carrefour&quot;	410 g	Arroyo de la Encomienda,Valladolid (provincia),Castilla y León,España	Carrefour	España	Arándanos, azúcar, espesante: pectinas de frutas (E-440) y acidulante: ácido cítrico (E-330). Elaborado con 50 g de frutas por 100 g. Contenido total de azúcares: 48 g por 100 g de producto.
3560070729395	javichu	1375711656	1406062113	Mermelada de ciruela &quot;Carrefour&quot;	410 g	Arroyo de la Encomienda, Valladolid (provincia), Castilla y León, España	Carrefour	España	Ciruelas, azúcar, espesante: pectinas de frutas (E-440) y acidulante: ácido cítrico (E-330). Elaborado con 55 g de frutas por 100 g. Contenido total de azúcares: 48 g por 100 g de producto.
8431876211825	javichu	1375711678	1406065634	Mermelada de tomate &quot;Carrefour&quot;	410 g	Arroyo de la Encomienda, Valladolid (provincia), Castilla y León, España	Carrefour	España	Tomates, azúcar, espesante: pectinas de frutas (E-440) y acidulante: ácido cítrico (E-330). Elaborado con 55 g de frutas por 100 g. Contenido total de azúcares: 48 g por 100 g de producto.
3560070696932	javichu	1379016340	1410611845	Mezcla de frutas del bosque congeladas &quot;Carrefour&quot;	450 g	[ENVASADOR],Ooigem,Wielsbeke,Tielt (distrito),Flandes Occidental,Flandes,Bélgica	Carrefour	España	Frambuesas 35%, cerezas agrias 30%, moras 18%, grosellas negras 12%, grosellas rojas 5%.
3270190213062	javichu	1437348843	1437689298	Mezcla de setas congeladas	450 g	[ENVASADOR],Arguedas, Navarra, España	Carrefour	España	En proporción variable: shiitakes (Lentinula edodes), Foliotas enteras (Kuehneromyces mutabilis), champiñones de París enteros (Agaricus bisporus - contiene _sulfitos_) y boletus en trozos (Boletus edulis, pinicola, aereus, reticulatis) 20%.
3560070355372	javichu	1347985015	1416942958	Mezcla de setas en conserva &quot;Carrefour&quot;	340 g (neto), 200 g (escurrido), 370 ml	Autol,La Rioja,España	Carrefour	España	Agua, seta de Cultivo cultivada (Pleorotus ostreatus), shiitake cultivado (Lentinus edodes), níscalos silvestres (Lactarius deliciosus), champiñones cultivados (Agaricus bisporus), nameko cultivado (Pholiota nameko), sal acidulante: ácido cítrico (E-330) y antioxidante: ácido ascórbico (E-300).
3560070767267	javichu	1408461772	1408462169	Mezcla de vegetales para paella congelada &quot;Carrefour&quot;	450 g	Milagro, Navarra, España	Carrefour	España	Judía verde plana troceada 55,2% mínimo, garrofón 16% mínimo, alubias 8,8% mínimo. 
3560070500734	javichu	1375025369	1405947490	Mezcla para sofrito congelada &quot;Carrefour&quot;	450 g	Arguedas, Navarra, España	Carrefour	España	Cebolla 40%, pimiento verde 30%, tomate 25%, aceite de girasol 3%, ajo 2%.  
3245415610070	phoenix	1466843011	1467051458	Mini Brochettes de Boeuf	180 g (x 6)	FRance	Carrefour	France	Viande de boeuf attendrie et marinée 95.6% (viande de boeuf origine France 88.5%, eau, sel, conservateur : acétate de sodium, correcteur d'acidité : lactate de calcium, antioxydant : acide ascorbique, arômes naturels), marinade 4.4% (graisses végétales (colza, beurre de cacao), sel, tomates sèches à l'huile (tomates sèches, huile de colza, huile d'olive vierge, vinaigre d'alcool, sel), huile d'olive vierge extra, sucre, tomate, basilic, épices, arôme)
3245415610087	phoenix	1466842771	1467050545	Mini Brochettes de Porc YAKITORI	180 g (x 6)	France	Carrefour	France	Viande de porc marinée 83.3% (viande de porc origine France 77%, eau, sel, conservateur : acétate de sodium, correcteur d'acidité : lactate de calcium, antioxydant : acide ascorbique, arômes naturels), sauce yakitori 16.7% (sauce _soja_ 6.6% (eau, graines de _soja_, _blé_, sel, sucre, extrait de levure), sucre, eau, vin blanc, vinaigre, amidon modifié de maïs, extrait de levure, poivre, conservateur : sorbate de potassium
3270190207832	segundo	1438362665	1460912176	Mini Cups	720 mL (12x60mL)		Carrefour	France	
3287360762114	phoenix	1463818210	1463915242	Mini Pâté en Croûte de volaille	500 g	France	Carrefour	France	Farine de _blé_, _beurre_, viande de porc 14%, filet de poulet 13%, eau, gelée (eau, vin blanc, gélatine de porc, sel, Madère, _céleri_, carotte, oignon, échalote, ail, thym, laurier, persil, conservateur : nitrite de sodium, arôme naturel de volaille), Madère, foie de poulet 1.9%, sel, _oeuf_ entier, jaune d'_oeuf_, gras de porc, épices et plantes aromatiques (échalote, persil, poivre, muscade, cannelle, girofle), vin blanc, trompette de la mort, sirop de glucose, Brandy, colorant : béta-carotène, antioxydants : ascorbate de sodium et acide ascorbique, conservateur : nitrite de sodium. Ce produit est composé d'environ 53% de pâte et de 38% de farce.
